"Provider Number","Hospital Name","Address 1","Address 2","Address 3","City","State","ZIP Code","County","Phone Number","Hospital Type","Hospital Ownership","Emergency Services"
"450154","VAL VERDE REGIONAL MEDICAL CENTER","801 BEDELL AVE","","","DEL RIO","TX","78840","VAL VERDE","8307758566","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450155","HEREFORD REGIONAL MEDICAL CENTER","801 EAST THIRD","","","HEREFORD","TX","79045","DEAF SMITH","8063642141","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450162","GRACE MEDICAL CENTER","2412 50TH ST","","","LUBBOCK","TX","79412","LUBBOCK","8067884100","Acute Care Hospitals","Proprietary","Yes"
"450163","CHRISTUS SPOHN HOSPITAL KLEBERG","1311 EAST GENERAL CAVAZOS BLVD","","","KINGSVILLE","TX","78363","KLEBERG","3615951661","Acute Care Hospitals","Voluntary non-profit - Church","Yes"
"450165","SOUTH TEXAS REGIONAL MEDICAL CENTER","1905 HWY 97 EAST","","","JOURDANTON","TX","78026","ATASCOSA","8307693515","Acute Care Hospitals","Proprietary","Yes"
"450176","MISSION REGIONAL MEDICAL CENTER","900 SOUTH BRYAN ROAD","","","MISSION","TX","78572","HIDALGO","9563239000","Acute Care Hospitals","Government - Local","Yes"
"450177","UVALDE MEMORIAL HOSPITAL","1025 GARNER FIELD ROAD","","","UVALDE","TX","78801","UVALDE","8302786251","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450178","PECOS COUNTY MEMORIAL HOSPITAL","387 WEST I 10","","","FORT STOCKTON","TX","79735","PECOS","4323364201","Acute Care Hospitals","Government - Local","Yes"
"450184","MEMORIAL HERMANN HOSPITAL SYSTEM","1635  NORTH LOOP WEST","","","HOUSTON","TX","77008","HARRIS","7134486796","Acute Care Hospitals","Voluntary non-profit - Private","No"
"450187","TRINITY MEDICAL CENTER","700 MEDICAL PARKWAY","","","BRENHAM","TX","77833","WASHINGTON","9798366173","Acute Care Hospitals","Voluntary non-profit - Church","Yes"
"450188","ETMC CLARKSVILLE","3000 W MAIN ST","","","CLARKSVILLE","TX","75426","RED RIVER","9034273851","Acute Care Hospitals","Voluntary non-profit - Other","Yes"
"450192","HILL REGIONAL HOSPITAL","101 CIRCLE DRIVE","","","HILLSBORO","TX","76645","HILL","2545808500","Acute Care Hospitals","Proprietary","Yes"
"450193","ST LUKES EPISCOPAL HOSPITAL","6720 BERTNER","","","HOUSTON","TX","77030","HARRIS","8323551000","Acute Care Hospitals","Voluntary non-profit - Church","No"
"450194","EAST TEXAS MEDICAL CENTER JACKSONVILLE","501 S RAGSDALE","","","JACKSONVILLE","TX","75766","CHEROKEE","9035415000","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450196","PARIS REGIONAL MEDICAL CENTER","820 CLARKSVILLE ST","","","PARIS","TX","75460","LAMAR","9037854521","Acute Care Hospitals","Proprietary","Yes"
"450200","WADLEY REGIONAL MEDICAL CENTER","1000 PINE STREET","","","TEXARKANA","TX","75501","BOWIE","9037988000","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450203","WEATHERFORD REGIONAL MEDICAL CENTER","713 E ANDERSON ST","","","WEATHERFORD","TX","76086","PARKER","8175991190","Acute Care Hospitals","Proprietary","Yes"
"450209","NORTHWEST TEXAS HOSPITAL","1501 COULTER ROAD","","","AMARILLO","TX","79106","POTTER","8063541110","Acute Care Hospitals","Voluntary non-profit - Church","Yes"
"450210","ETMC CARTHAGE","409 WEST COTTAGE","","","CARTHAGE","TX","75633","PANOLA","0936933841","Acute Care Hospitals","Government - Local","Yes"
"450211","MEMORIAL HEALTH SYSTEM OF EAST TEXAS- LUFKIN","1201 WEST FRANK STREET","","","LUFKIN","TX","75901","ANGELINA","9366348111","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450213","UNIVERSITY HEALTH SYSTEM","4502 MEDICAL DR","","","SAN ANTONIO","TX","78229","BEXAR","2103584000","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450214","GULF COAST MEDICAL CENTER","10141 US 59 NORTH","","","WHARTON","TX","77488","WHARTON","9795322500","Acute Care Hospitals","Proprietary","Yes"
"450219","SCOTT & WHITE HOSPITAL-LLANO","200 W OLLIE","","","LLANO","TX","78643","LLANO","3252475040","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450221","MOORE COUNTY HOSPITAL DISTRICT","224 E SECOND STREET","","","DUMAS","TX","79029","MOORE","8069357171","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450222","CONROE REGIONAL MEDICAL CENTER","504 MEDICAL CENTER BLVD","","","CONROE","TX","77304","MONTGOMERY","9365391111","Acute Care Hospitals","Proprietary","Yes"
"450229","HENDRICK MEDICAL CENTER","1900 PINE","","","ABILENE","TX","79601","TAYLOR","3256702000","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450231","BAPTIST ST ANTHONYS HEALTH SYSTEM-BAPTIST CAMPUS","1600 WALLACE BLVD","","","AMARILLO","TX","79106","POTTER","8062122000","Acute Care Hospitals","Government - Federal","Yes"
"450234","COMANCHE COUNTY MEDICAL CENTER","10201 HWY 16","","","COMANCHE","TX","76442","COMANCHE","2548794900","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450235","MEMORIAL HOSPITAL","1110 NORTH SARAH DEWITT DRIVE","","","GONZALES","TX","78629","GONZALES","8306727581","Acute Care Hospitals","Voluntary non-profit - Other","Yes"
"450236","HOPKINS COUNTY MEMORIAL HOSPITAL","115 AIRPORT RD","","","SULPHUR SPRINGS","TX","75482","HOPKINS","9038857671","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450237","CHRISTUS SANTA ROSA HOSPITAL","333 N SANTA ROSA STREET","","","SAN ANTONIO","TX","78207","BEXAR","2107042011","Acute Care Hospitals","Voluntary non-profit - Church","Yes"
"450241","FAITH COMMUNITY HOSPITAL","717 MAGNOLIA ST","","","JACKSBORO","TX","76458","JACK","9405676633","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450243","HAMLIN MEMORIAL HOSPITAL","632 N W SECOND STREET","","","HAMLIN","TX","79520","JONES","3255763646","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450253","BELLVILLE GENERAL HOSPITAL","44 N CUMMINGS","","","BELLVILLE","TX","77418","AUSTIN","9798653141","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450270","LAKE WHITNEY MEDICAL CENTER","200 N SAN JACINTO STREET","","","WHITNEY","TX","76692","HILL","2546943165","Acute Care Hospitals","Proprietary","Yes"
"450271","WISE REGIONAL HEALTH SYSTEM","609 MEDICAL CENTER DRIVE","","","DECATUR","TX","76234","WISE","9406275921","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450272","CENTRAL TEXAS MEDICAL CENTER","1301 WONDER WORLD DRIVE","","","SAN MARCOS","TX","78666","HAYS","5127533690","Acute Care Hospitals","Voluntary non-profit - Church","Yes"
"450280","BAYLOR MEDICAL CENTER AT GARLAND","2300 MARIE CURIE DRIVE","","","GARLAND","TX","75042","DALLAS","9724875000","Acute Care Hospitals","Government - Federal","Yes"
"450283","COZBY-GERMANY HOSPITAL","707 N WALDRIP","","","GRAND SALINE","TX","75140","VAN ZANDT","9039624242","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450289","HARRIS COUNTY HOSPITAL DISTRICT","2525 HOLLY HALL","","","HOUSTON","TX","77054","HARRIS","7135666417","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450292","TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN","850 ED HALL","","","KAUFMAN","TX","75142","KAUFMAN","9729327200","Acute Care Hospitals","Voluntary non-profit - Church","Yes"
"450293","FRIO REGIONAL HOSPITAL","200 S IH 35","","","PEARSALL","TX","78061","FRIO","8303343617","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450296","CLEVELAND REGIONAL MEDICAL CTR","300 E CROCKETT","","","CLEVELAND","TX","77327","LIBERTY","2815931811","Acute Care Hospitals","Proprietary","No"
"450299","COLLEGE STATION MEDICAL CENTER","1604 ROCK PRAIRIE ROAD","","","COLLEGE STATION","TX","77842","BRAZOS","9797645151","Acute Care Hospitals","Proprietary","Yes"
"450306","STAMFORD MEMORIAL HOSPITAL","1601 COLUMBIA STREET","","","STAMFORD","TX","79553","JONES","3257732725","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450315","VISTA HOSPITAL OF DALLAS","2696 WEST WALNUT STREET","","","GARLAND","TX","75042","DALLAS","9722767116","Acute Care Hospitals","Proprietary","Not Available"
"450324","TEXOMA MEDICAL CENTER","5016 S US HIGHWAY 75","","","DENISON","TX","75020","GRAYSON","9034164000","Acute Care Hospitals","Proprietary","Yes"
"450330","OAKBEND MEDICAL CENTER","1705 JACKSON ST","","","RICHMOND","TX","77469","FORT BEND","2813413000","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450340","SAN ANGELO COMMUNITY MEDICAL CENTER","3501 KNICKERBOCKER ROAD","","","SAN ANGELO","TX","76904","TOM GREEN","3259499511","Acute Care Hospitals","Proprietary","Yes"
"450346","MEMORIAL HERMANN BAPTIST BEAUMONT HOSPITAL","3080 COLLEGE STREET","","","BEAUMONT","TX","77701","JEFFERSON","4092125012","Acute Care Hospitals","Voluntary non-profit - Church","Yes"
"450347","HUNTSVILLE MEMORIAL HOSPITAL","110 MEMORIAL HOSPITAL DRIVE","","","HUNTSVILLE","TX","77340","WALKER","9362913411","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450348","FALLS COMMUNITY HOSPITAL AND CLINIC","322 COLEMAN STREET","","","MARLIN","TX","76661","FALLS","2548033561","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450351","TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL","411 N BELKNAP ST","","","STEPHENVILLE","TX","76401","ERATH","2549651500","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450352","HUNT REGIONAL MEDICAL CENTER","4215 JOE RAMSEY BLVD","","","GREENVILLE","TX","75401","HUNT","9034085000","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450358","METHODIST HOSPITAL,THE","6565 FANNIN","","","HOUSTON","TX","77030","HARRIS","7137902221","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450369","CHILDRESS REGIONAL MEDICAL CENTER","HWY 83 NORTH","","","CHILDRESS","TX","79201","CHILDRESS","9409376371","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450370","COLUMBUS COMMUNITY HOSPITAL","110 SHULT DR","","","COLUMBUS","TX","78934","COLORADO","9797322371","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450372","BAYLOR MEDICAL CENTER AT WAXAHACHIE","1405 W JEFFERSON ST","","","WAXAHACHIE","TX","75165","ELLIS","9729237000","Acute Care Hospitals","Voluntary non-profit - Other","Yes"
"450373","EAST TEXAS MEDICAL CENTER MOUNT VERNON","500 S STATE HWY 37","","","MOUNT VERNON","TX","75457","FRANKLIN","9035374552","Acute Care Hospitals","Voluntary non-profit - Other","Yes"
"450379","DALLAS MEDICAL CENTER","7 MEDICAL PARKWAY","","","DALLAS","TX","75234","DALLAS","9722471000","Acute Care Hospitals","Proprietary","Yes"
"450388","METHODIST HOSPITAL","7700 FLOYD CURL DR","","","SAN ANTONIO","TX","78229","BEXAR","2105754000","Acute Care Hospitals","Proprietary","Yes"
"450389","EAST TEXAS MEDICAL CENTER ATHENS","2000 SOUTH PALESTINE","","","ATHENS","TX","75751","HENDERSON","9036761000","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450395","MEMORIAL MEDICAL CENTER LIVINGSTON","1717 HWY 59 BYPASS","","","LIVINGSTON","TX","77351","POLK","9363274381","Acute Care Hospitals","Government - Local","Yes"
"450399","BROWNFIELD REGIONAL MEDICAL CENTER","705 EAST FELT STREET","","","BROWNFIELD","TX","79316","TERRY","8066373551","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450400","PARKVIEW REGIONAL HOSPITAL","600 SOUTH BONHAM STREET","","","MEXIA","TX","76667","LIMESTONE","2545625332","Acute Care Hospitals","Proprietary","Yes"
"450403","MEDICAL CENTER OF MCKINNEY","4500 MEDICAL CENTER DRIVE","","","MCKINNEY","TX","75069","COLLIN","9725478000","Acute Care Hospitals","Proprietary","Yes"
"450411","EASTLAND MEMORIAL HOSPITAL","304 S DAUGHERTY","","","EASTLAND","TX","76448","EASTLAND","2546292601","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450419","TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE","108 DENVER TRAIL","","","AZLE","TX","76020","TARRANT","8174448700","Acute Care Hospitals","Voluntary non-profit - Church","Yes"
"450422","BAYLOR MEDICAL CENTER AT UPTOWN","2727 EAST LEMMON AVENUE BUILDING I","","","DALLAS","TX","75204","DALLAS","2144433000","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450424","SAN JACINTO METHODIST HOSPITAL","4401 GARTH ROAD","","","BAYTOWN","TX","77521","HARRIS","2814208600","Acute Care Hospitals","Voluntary non-profit - Church","Yes"
"450431","ST DAVIDS MEDICAL CENTER","919 E 32ND ST","","","AUSTIN","TX","78705","TRAVIS","5124767111","Acute Care Hospitals","Proprietary","No"
"450438","COLORADO FAYETTE MEDICAL CENTER","400 YOUENS DRIVE","","","WEIMAR","TX","78962","COLORADO","9797259531","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450446","RIVERSIDE GENERAL HOSPITAL","3204 ENNIS ST","","","HOUSTON","TX","77004","HARRIS","7135262441","Acute Care Hospitals","Voluntary non-profit - Private","No"
"450447","NAVARRO REGIONAL HOSPITAL","3201 WEST HIGHWAY 22","","","CORSICANA","TX","75110","NAVARRO","9036546800","Acute Care Hospitals","Proprietary","Yes"
"450451","GLEN ROSE MEDICAL CENTER","1021 HOLDEN STREET","","","GLEN ROSE","TX","76043","SOMERVELL","2548972215","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450460","TYLER COUNTY HOSPITAL","1100 WEST BLUFF","","","WOODVILLE","TX","75979","TYLER","4092838141","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450462","TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS","8200 WALNUT HILL LANE","","","DALLAS","TX","75231","DALLAS","2143456789","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450465","MATAGORDA REGIONAL MEDICAL CENTER","104 7TH STREET","","","BAY CITY","TX","77414","MATAGORDA","9792456383","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450469","TEXAS HEALTH PRESBYTERIAN HOSPITAL-WNJ","500 N HIGHLAND AVENUE","","","SHERMAN","TX","75091","GRAYSON","9038704611","Acute Care Hospitals","Voluntary non-profit - Other","Yes"
"450475","ETMC HENDERSON","300 WILSON STREET","","","HENDERSON","TX","75652","RUSK","9036577541","Acute Care Hospitals","Voluntary non-profit - Other","Yes"
"450484","WOODLAND HEIGHTS MEDICAL CENTER","505 SOUTH JOHN REDDITT DRIVE","","","LUFKIN","TX","75904","ANGELINA","9366348311","Acute Care Hospitals","Proprietary","Yes"
"450488","ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE","1612 SOUTH HENDERSON BLVD","","","KILGORE","TX","75662","GREGG","9039843505","Acute Care Hospitals","Proprietary","Yes"
"450489","MEDICAL ARTS HOSPITAL","2200 N BRYAN AVE","","","LAMESA","TX","79331","DAWSON","8068722183","Acute Care Hospitals","Voluntary non-profit - Other","Yes"
"450497","BOWIE MEMORIAL HOSPITAL","705 EAST GREENWOOD AV","","","BOWIE","TX","76230","MONTAGUE","9408721126","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450498","STEPHENS MEMORIAL HOSPITAL","200 SOUTH GENEVA","","","BRECKENRIDGE","TX","76424","STEPHENS","2545592241","Acute Care Hospitals","Government - Local","Yes"
"450508","MEMORIAL HOSPITAL","1204 MOUND ST","","","NACOGDOCHES","TX","75961","NACOGDOCHES","9365644611","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450518","THE MEDICAL CENTER OF SOUTHEAST TEXAS","2555 JIMMY JOHNSON BLVD","","","PORT ARTHUR","TX","77640","JEFFERSON","4098535900","Acute Care Hospitals","Proprietary","Yes"
"450530","MAINLAND MEDICAL CENTER","6801 EMMETT LOWRY EXPRESSWAY","","","TEXAS CITY","TX","77591","GALVESTON","4099385000","Acute Care Hospitals","Proprietary","Not Available"
"450537","METHODIST RICHARDSON MEDICAL CENTER","401 W CAMPBELL RD","","","RICHARDSON","TX","75080","DALLAS","9724984000","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450539","COVENANT HOSPITAL PLAINVIEW","2601 DIMMITT RD","","","PLAINVIEW","TX","79072","HALE","8062965531","Acute Care Hospitals","Voluntary non-profit - Church","No"
"450558","ABILENE REGIONAL MEDICAL CENTER","6250 HWY 83/84","","","ABILENE","TX","79606","TAYLOR","3254281000","Acute Care Hospitals","Proprietary","Yes"
"450563","BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE","1650 W COLLEGE ST","","","GRAPEVINE","TX","76051","TARRANT","8174811588","Acute Care Hospitals","Voluntary non-profit - Other","Yes"
"450565","PALO PINTO GENERAL HOSPITAL","400 SOUTHWEST 25 AVE","","","MINERAL WELLS","TX","76067","PALO PINTO","9403257891","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450571","SHANNON MEDICAL CENTER","120 EAST HARRIS AVENUE","","","SAN ANGELO","TX","76903","TOM GREEN","3256536741","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450573","CHRISTUS JASPER MEMORIAL HOSPITAL","1275 MARVIN HANCOCK DRIVE","","","JASPER","TX","75951","JASPER","4093845461","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450578","HEMPHILL COUNTY HOSPITAL","1020 S 4TH ST","","","CANADIAN","TX","79014","HEMPHILL","8063236622","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450580","EAST TEXAS MEDICAL CENTER CROCKETT","1100 LOOP 304 EAST","","","CROCKETT","TX","75835","HOUSTON","9365463862","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450584","WILBARGER GENERAL HOSPITAL","920 HILLCREST DR","","","VERNON","TX","76384","WILBARGER","9405529351","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450586","SEYMOUR HOSPITAL","200 STADIUM DRIVE","","","SEYMOUR","TX","76380","BAYLOR","9408895572","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450587","BROWNWOOD REGIONAL MEDICAL CENTER","1501 BURNET DR","","","BROWNWOOD","TX","76801","BROWN","3256468541","Acute Care Hospitals","Proprietary","Yes"
"450591","ANGLETON-DANBURY MEDICAL CENTER","132 HOSPITAL DR","","","ANGLETON","TX","77515","BRAZORIA","9798497721","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450596","LAKE GRANBURY MEDICAL CENTER","1310 PALUXY RD","","","GRANBURY","TX","76048","HOOD","8175732683","Acute Care Hospitals","Proprietary","Yes"
"450597","CUERO COMMUNITY HOSPITAL","2550 N ESPLANADE","","","CUERO","TX","77954","DE WITT","3612756191","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450604","HILL COUNTRY MEMORIAL HOSPITAL INC","1020 SOUTH STATE HIGHWAY 16","","","FREDERICKSBURG","TX","78624","GILLESPIE","8309974353","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450605","CARE REGIONAL MEDICAL CENTER","1711 W WHEELER AVENUE","","","ARANSAS PASS","TX","78336","SAN PATRICIO","3617588585","Acute Care Hospitals","Proprietary","Yes"
"45060F","VA AMARILLO HEALTHCARE SYSTEM","6010 AMARILLO BLVD. WEST","","","AMARILLO                      ","TX","79106","POTTER","8063559703","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","Yes"
"450610","MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER","921 GESSNER","","","HOUSTON","TX","77024","HARRIS","7132423000","Acute Care Hospitals","Voluntary non-profit - Private","Yes"
"450615","ATLANTA MEMORIAL HOSPITAL","1007 SOUTH WILLIAMS STREET","","","ATLANTA","TX","75551","CASS","9037993000","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
"450617","CLEAR LAKE REGIONAL MEDICAL CENTER","500 MEDICAL CENTER BLVD","","","WEBSTER","TX","77598","HARRIS","2813322511","Acute Care Hospitals","Proprietary","Yes"
"450620","DIMMIT COUNTY MEMORIAL HOSPITAL","704 HOSPITAL DRIVE","","","CARRIZO SPRINGS","TX","78834","DIMMIT","8308762424","Acute Care Hospitals","Government - Hospital District or Authority","Yes"
